date,team_1,score_1,score_2,team_2,game_url
24/Jan,New Jersey Devils,3,2,Vegas Golden Knights,usa/nhl-2022-2023/new-jersey-devils-vegas-golden-knights-ILhxV7Vs/
22/Jan,New Jersey Devils,2,1,Pittsburgh Penguins,usa/nhl-2022-2023/new-jersey-devils-pittsburgh-penguins-QXGBEno1/
19/Jan,Seattle Kraken,4,3,New Jersey Devils,usa/nhl-2022-2023/seattle-kraken-new-jersey-devils-tMEaLc2G/
16/Jan,San Jose Sharks,3,4,New Jersey Devils,usa/nhl-2022-2023/san-jose-sharks-new-jersey-devils-ddLve1lB/
14/Jan,Los Angeles Kings,2,5,New Jersey Devils,usa/nhl-2022-2023/los-angeles-kings-new-jersey-devils-UqUNbqkn/
13/Jan,Anaheim Ducks,2,6,New Jersey Devils,usa/nhl-2022-2023/anaheim-ducks-new-jersey-devils-CnrhoQKn/
10/Jan,Carolina Hurricanes,3,5,New Jersey Devils,usa/nhl-2022-2023/carolina-hurricanes-new-jersey-devils-IDfiTia1/
07/Jan,New Jersey Devils,4,3,New York Rangers,usa/nhl-2022-2023/new-jersey-devils-new-york-rangers-8Eo5Hf0k/
04/Jan,Detroit Red Wings,1,5,New Jersey Devils,usa/nhl-2022-2023/detroit-red-wings-new-jersey-devils-vP0eBJwG/
01/Jan,New Jersey Devils,4,5,Carolina Hurricanes,usa/nhl-2022-2023/new-jersey-devils-carolina-hurricanes-fDd7Ggbb/
30/Dec,Pittsburgh Penguins,2,4,New Jersey Devils,usa/nhl-2022-2023/pittsburgh-penguins-new-jersey-devils-0n5WEtNg/
21/Dec,Florida Panthers,2,4,New Jersey Devils,usa/nhl-2022-2023/florida-panthers-new-jersey-devils-63rdhFTp/
20/Dec,Carolina Hurricanes,4,1,New Jersey Devils,usa/nhl-2022-2023/carolina-hurricanes-new-jersey-devils-88091J6b/
17/Dec,New Jersey Devils,2,4,Florida Panthers,usa/nhl-2022-2023/new-jersey-devils-florida-panthers-MVAj8UND/
15/Dec,New Jersey Devils,1,2,Philadelphia Flyers,usa/nhl-2022-2023/new-jersey-devils-philadelphia-flyers-Oz9EA2SE/
13/Dec,New Jersey Devils,1,4,Dallas Stars,usa/nhl-2022-2023/new-jersey-devils-dallas-stars-x4IvbPr9/
12/Dec,New York Rangers,4,3,New Jersey Devils,usa/nhl-2022-2023/new-york-rangers-new-jersey-devils-pGtEs4bS/
09/Dec,New Jersey Devils,4,6,New York Islanders,usa/nhl-2022-2023/new-jersey-devils-new-york-islanders-xQRBZl0i/
03/Dec,Philadelphia Flyers,2,3,New Jersey Devils,usa/nhl-2022-2023/philadelphia-flyers-new-jersey-devils-rV2z5we0/
01/Dec,New Jersey Devils,3,4,Nashville Predators,usa/nhl-2022-2023/new-jersey-devils-nashville-predators-YVglgtdl/
28/Nov,New York Rangers,3,5,New Jersey Devils,usa/nhl-2022-2023/new-york-rangers-new-jersey-devils-fRFBuNRl/
25/Nov,Buffalo Sabres,1,3,New Jersey Devils,usa/nhl-2022-2023/buffalo-sabres-new-jersey-devils-0pKjlfEi/
23/Nov,New Jersey Devils,1,2,Toronto Maple Leafs,usa/nhl-2022-2023/new-jersey-devils-toronto-maple-leafs-tGw8wDJF/
21/Nov,New Jersey Devils,5,2,Edmonton Oilers,usa/nhl-2022-2023/new-jersey-devils-edmonton-oilers-82JUPgkG/
19/Nov,Ottawa Senators,1,5,New Jersey Devils,usa/nhl-2022-2023/ottawa-senators-new-jersey-devils-dfh2QV4m/
17/Nov,Toronto Maple Leafs,2,3,New Jersey Devils,usa/nhl-2022-2023/toronto-maple-leafs-new-jersey-devils-vLMQqK58/
10/Nov,New Jersey Devils,4,3,Ottawa Senators,usa/nhl-2022-2023/new-jersey-devils-ottawa-senators-bswAIs79/
08/Nov,New Jersey Devils,3,2,Calgary Flames,usa/nhl-2022-2023/new-jersey-devils-calgary-flames-j1ov5OxA/
05/Nov,Calgary Flames,3,4,New Jersey Devils,usa/nhl-2022-2023/calgary-flames-new-jersey-devils-Ol6upN0p/
03/Nov,Edmonton Oilers,3,4,New Jersey Devils,usa/nhl-2022-2023/edmonton-oilers-new-jersey-devils-8ITmf7Oi/
25/Oct,Detroit Red Wings,2,6,New Jersey Devils,usa/nhl-2022-2023/detroit-red-wings-new-jersey-devils-hjwSgUgS/
22/Oct,New Jersey Devils,2,1,San Jose Sharks,usa/nhl-2022-2023/new-jersey-devils-san-jose-sharks-jmGVb1Zu/
20/Oct,New York Islanders,1,4,New Jersey Devils,usa/nhl-2022-2023/new-york-islanders-new-jersey-devils-Wrm9s045/
18/Oct,New Jersey Devils,4,2,Anaheim Ducks,usa/nhl-2022-2023/new-jersey-devils-anaheim-ducks-dQYQUMKa/
15/Oct,New Jersey Devils,2,5,Detroit Red Wings,usa/nhl-2022-2023/new-jersey-devils-detroit-red-wings-2TvqK56s/
13/Oct,Philadelphia Flyers,5,2,New Jersey Devils,usa/nhl-2022-2023/philadelphia-flyers-new-jersey-devils-Ot0Vo0w1/
06/Oct,New York Islanders,5,2,New Jersey Devils,usa/nhl-2022-2023/new-york-islanders-new-jersey-devils-vLhQ345M/
30/Sep,New Jersey Devils,1,2,New York Rangers,usa/nhl-2022-2023/new-jersey-devils-new-york-rangers-WGtxxeGC/
29/Sep,New York Rangers,2,5,New Jersey Devils,usa/nhl-2022-2023/new-york-rangers-new-jersey-devils-zVpHtJ1s/
27/Sep,New Jersey Devils,4,1,New York Islanders,usa/nhl-2022-2023/new-jersey-devils-new-york-islanders-WYFIRky8/
29/Apr,New Jersey Devils,3,5,Detroit Red Wings,usa/nhl-2021-2022/new-jersey-devils-detroit-red-wings-Wfywy7hF/
28/Apr,Carolina Hurricanes,6,3,New Jersey Devils,usa/nhl-2021-2022/carolina-hurricanes-new-jersey-devils-drA7LRhS/
26/Apr,Ottawa Senators,5,4,New Jersey Devils,usa/nhl-2021-2022/ottawa-senators-new-jersey-devils-WG8nwiKU/
24/Apr,New Jersey Devils,0,3,Detroit Red Wings,usa/nhl-2021-2022/new-jersey-devils-detroit-red-wings-OfejdBPG/
23/Apr,New Jersey Devils,2,3,Carolina Hurricanes,usa/nhl-2021-2022/new-jersey-devils-carolina-hurricanes-2L4V0ZAo/
21/Apr,New Jersey Devils,2,5,Buffalo Sabres,usa/nhl-2021-2022/new-jersey-devils-buffalo-sabres-KbpXsL46/
18/Apr,Vegas Golden Knights,2,3,New Jersey Devils,usa/nhl-2021-2022/vegas-golden-knights-new-jersey-devils-ERnoYqyr/
16/Apr,Seattle Kraken,4,3,New Jersey Devils,usa/nhl-2021-2022/seattle-kraken-new-jersey-devils-8YkdEzSI/
09/Apr,Dallas Stars,1,3,New Jersey Devils,usa/nhl-2021-2022/dallas-stars-new-jersey-devils-jgPn02i2/
05/Apr,New Jersey Devils,1,3,New York Rangers,usa/nhl-2021-2022/new-jersey-devils-new-york-rangers-tdiG9FOb/
03/Apr,New Jersey Devils,3,4,New York Islanders,usa/nhl-2021-2022/new-jersey-devils-new-york-islanders-MXHwddfa/
02/Apr,New Jersey Devils,6,7,Florida Panthers,usa/nhl-2021-2022/new-jersey-devils-florida-panthers-rmpHvePO/
23/Mar,Toronto Maple Leafs,3,2,New Jersey Devils,usa/nhl-2021-2022/toronto-maple-leafs-new-jersey-devils-OxGTqSH3/
22/Mar,New Jersey Devils,7,4,New York Rangers,usa/nhl-2021-2022/new-jersey-devils-new-york-rangers-CrdEFSYb/
19/Mar,Edmonton Oilers,6,3,New Jersey Devils,usa/nhl-2021-2022/edmonton-oilers-new-jersey-devils-KpcsYUIi/
16/Mar,Calgary Flames,6,3,New Jersey Devils,usa/nhl-2021-2022/calgary-flames-new-jersey-devils-vcxwoHT7/
12/Mar,New Jersey Devils,2,1,Anaheim Ducks,usa/nhl-2021-2022/new-jersey-devils-anaheim-ducks-t89CsT4P/
10/Mar,New Jersey Devils,1,2,Winnipeg Jets,usa/nhl-2021-2022/new-jersey-devils-winnipeg-jets-rmx0q4h3/
04/Mar,New York Rangers,3,1,New Jersey Devils,usa/nhl-2021-2022/new-york-rangers-new-jersey-devils-dbtU5rni/
24/Feb,Pittsburgh Penguins,1,6,New Jersey Devils,usa/nhl-2021-2022/pittsburgh-penguins-new-jersey-devils-MNrvJTAm/
15/Feb,New Jersey Devils,3,6,Tampa Bay Lightning,usa/nhl-2021-2022/new-jersey-devils-tampa-bay-lightning-zNYPC764/
13/Feb,New Jersey Devils,2,4,Pittsburgh Penguins,usa/nhl-2021-2022/new-jersey-devils-pittsburgh-penguins-hj35t71r/
07/Feb,Ottawa Senators,4,1,New Jersey Devils,usa/nhl-2021-2022/ottawa-senators-new-jersey-devils-pnu2BSCU/
01/Feb,New Jersey Devils,1,7,Toronto Maple Leafs,usa/nhl-2021-2022/new-jersey-devils-toronto-maple-leafs-zPyejI4f/
31/Jan,Toronto Maple Leafs,6,4,New Jersey Devils,usa/nhl-2021-2022/toronto-maple-leafs-new-jersey-devils-IFiSlyg9/
29/Jan,Carolina Hurricanes,2,1,New Jersey Devils,usa/nhl-2021-2022/carolina-hurricanes-new-jersey-devils-4le0yLJo/
27/Jan,Tampa Bay Lightning,3,2,New Jersey Devils,usa/nhl-2021-2022/tampa-bay-lightning-new-jersey-devils-Qsn37t55/
25/Jan,New Jersey Devils,1,5,Dallas Stars,usa/nhl-2021-2022/new-jersey-devils-dallas-stars-voQXi15I/
23/Jan,New Jersey Devils,2,3,Los Angeles Kings,usa/nhl-2021-2022/new-jersey-devils-los-angeles-kings-dpws2oTP/
22/Jan,New Jersey Devils,7,4,Carolina Hurricanes,usa/nhl-2021-2022/new-jersey-devils-carolina-hurricanes-MiCydwrn/
13/Jan,New York Islanders,3,2,New Jersey Devils,usa/nhl-2021-2022/new-york-islanders-new-jersey-devils-OMDwI2rp/
31/Dec,New Jersey Devils,6,5,Edmonton Oilers,usa/nhl-2021-2022/new-jersey-devils-edmonton-oilers-WO0HD29l/
29/Dec,Buffalo Sabres,3,4,New Jersey Devils,usa/nhl-2021-2022/buffalo-sabres-new-jersey-devils-ja4w7rZk/
19/Dec,New Jersey Devils,2,3,Pittsburgh Penguins,usa/nhl-2021-2022/new-jersey-devils-pittsburgh-penguins-rwwRixfb/
18/Dec,Detroit Red Wings,5,2,New Jersey Devils,usa/nhl-2021-2022/detroit-red-wings-new-jersey-devils-zDZIgbPo/
16/Dec,New Jersey Devils,3,5,Vegas Golden Knights,usa/nhl-2021-2022/new-jersey-devils-vegas-golden-knights-8bDTYNmJ/
14/Dec,Philadelphia Flyers,6,1,New Jersey Devils,usa/nhl-2021-2022/philadelphia-flyers-new-jersey-devils-8byxq8BQ/
11/Dec,New York Islanders,4,2,New Jersey Devils,usa/nhl-2021-2022/new-york-islanders-new-jersey-devils-2RgC97K7/
10/Dec,New Jersey Devils,2,3,Nashville Predators,usa/nhl-2021-2022/new-jersey-devils-nashville-predators-zBMKJirF/
08/Dec,New Jersey Devils,3,0,Philadelphia Flyers,usa/nhl-2021-2022/new-jersey-devils-philadelphia-flyers-hAJTLM7o/
06/Dec,New Jersey Devils,2,3,Ottawa Senators,usa/nhl-2021-2022/new-jersey-devils-ottawa-senators-KpLtaprr/
03/Dec,Winnipeg Jets,8,4,New Jersey Devils,usa/nhl-2021-2022/winnipeg-jets-new-jersey-devils-juz9LSVh/
02/Dec,Minnesota Wild,5,2,New Jersey Devils,usa/nhl-2021-2022/minnesota-wild-new-jersey-devils-Q5Wku59a/
30/Nov,New Jersey Devils,2,5,San Jose Sharks,usa/nhl-2021-2022/new-jersey-devils-san-jose-sharks-xtOMuHrD/
28/Nov,New Jersey Devils,5,2,Philadelphia Flyers,usa/nhl-2021-2022/new-jersey-devils-philadelphia-flyers-zc7ts6Nk/
26/Nov,Nashville Predators,4,2,New Jersey Devils,usa/nhl-2021-2022/nashville-predators-new-jersey-devils-AXlLyBoA/
24/Nov,New Jersey Devils,2,3,Minnesota Wild,usa/nhl-2021-2022/new-jersey-devils-minnesota-wild-zFd8vD1i/
20/Nov,Tampa Bay Lightning,3,5,New Jersey Devils,usa/nhl-2021-2022/tampa-bay-lightning-new-jersey-devils-fyDiDz3h/
18/Nov,Florida Panthers,4,1,New Jersey Devils,usa/nhl-2021-2022/florida-panthers-new-jersey-devils-f3ZOBNRm/
14/Nov,New York Rangers,4,3,New Jersey Devils,usa/nhl-2021-2022/new-york-rangers-new-jersey-devils-YZFPYYBn/
11/Nov,New Jersey Devils,4,0,New York Islanders,usa/nhl-2021-2022/new-jersey-devils-new-york-islanders-h4WSFK57/
09/Nov,New Jersey Devils,7,3,Florida Panthers,usa/nhl-2021-2022/new-jersey-devils-florida-panthers-2DxqQ4TE/
06/Nov,San Jose Sharks,2,3,New Jersey Devils,usa/nhl-2021-2022/san-jose-sharks-new-jersey-devils-lSVhGopp/
05/Nov,Los Angeles Kings,3,2,New Jersey Devils,usa/nhl-2021-2022/los-angeles-kings-new-jersey-devils-IquNL7MM/
02/Nov,Anaheim Ducks,4,0,New Jersey Devils,usa/nhl-2021-2022/anaheim-ducks-new-jersey-devils-0pnVNxng/
30/Oct,Pittsburgh Penguins,2,4,New Jersey Devils,usa/nhl-2021-2022/pittsburgh-penguins-new-jersey-devils-U32B7H1C/
26/Oct,New Jersey Devils,3,5,Calgary Flames,usa/nhl-2021-2022/new-jersey-devils-calgary-flames-hGCkNdEQ/
23/Oct,New Jersey Devils,2,1,Buffalo Sabres,usa/nhl-2021-2022/new-jersey-devils-buffalo-sabres-ttm1W3Zl/
19/Oct,New Jersey Devils,4,2,Seattle Kraken,usa/nhl-2021-2022/new-jersey-devils-seattle-kraken-0lxsuyMi/
06/Oct,New York Rangers,6,2,New Jersey Devils,usa/nhl-2021-2022/new-york-rangers-new-jersey-devils-WG6AuUQu/
02/Oct,New York Islanders,1,2,New Jersey Devils,usa/nhl-2021-2022/new-york-islanders-new-jersey-devils-tOa5WjlP/
01/Oct,New Jersey Devils,7,1,New York Rangers,usa/nhl-2021-2022/new-jersey-devils-new-york-rangers-rJ6bDBsm/
10/May,Philadelphia Flyers,4,2,New Jersey Devils,usa/nhl-2020-2021/philadelphia-flyers-new-jersey-devils-21OwjQ0t/
08/May,New York Islanders,5,1,New Jersey Devils,usa/nhl-2020-2021/new-york-islanders-new-jersey-devils-6mtRIg4f/
06/May,New York Islanders,1,2,New Jersey Devils,usa/nhl-2020-2021/new-york-islanders-new-jersey-devils-QkOETk1F/
01/May,Philadelphia Flyers,1,4,New Jersey Devils,usa/nhl-2020-2021/philadelphia-flyers-new-jersey-devils-rF4E4rSn/
29/Apr,New Jersey Devils,5,3,Philadelphia Flyers,usa/nhl-2020-2021/new-jersey-devils-philadelphia-flyers-r3nSxOE9/
27/Apr,New Jersey Devils,6,4,Philadelphia Flyers,usa/nhl-2020-2021/new-jersey-devils-philadelphia-flyers-6s3zgt4E/
25/Apr,Philadelphia Flyers,4,3,New Jersey Devils,usa/nhl-2020-2021/philadelphia-flyers-new-jersey-devils-EyEUsT8J/
24/Apr,Pittsburgh Penguins,4,2,New Jersey Devils,usa/nhl-2020-2021/pittsburgh-penguins-new-jersey-devils-6ubSBfAg/
22/Apr,Pittsburgh Penguins,5,1,New Jersey Devils,usa/nhl-2020-2021/pittsburgh-penguins-new-jersey-devils-YZHiaHQm/
20/Apr,Pittsburgh Penguins,7,6,New Jersey Devils,usa/nhl-2020-2021/pittsburgh-penguins-new-jersey-devils-Kv0hjZvI/
18/Apr,New Jersey Devils,3,5,New York Rangers,usa/nhl-2020-2021/new-jersey-devils-new-york-rangers-8l8Xp6lt/
17/Apr,New York Rangers,6,3,New Jersey Devils,usa/nhl-2020-2021/new-york-rangers-new-jersey-devils-ERnbW6Zn/
15/Apr,New York Rangers,4,0,New Jersey Devils,usa/nhl-2020-2021/new-york-rangers-new-jersey-devils-WYD61nzD/
13/Apr,New Jersey Devils,0,3,New York Rangers,usa/nhl-2020-2021/new-jersey-devils-new-york-rangers-AL4HNxiF/
11/Apr,New Jersey Devils,2,5,Pittsburgh Penguins,usa/nhl-2020-2021/new-jersey-devils-pittsburgh-penguins-EHHe8SH0/
09/Apr,New Jersey Devils,4,6,Pittsburgh Penguins,usa/nhl-2020-2021/new-jersey-devils-pittsburgh-penguins-YF3qlx0d/
08/Apr,Buffalo Sabres,3,6,New Jersey Devils,usa/nhl-2020-2021/buffalo-sabres-new-jersey-devils-EVxAm59o/
06/Apr,New Jersey Devils,3,5,Buffalo Sabres,usa/nhl-2020-2021/new-jersey-devils-buffalo-sabres-UeGrd2M0/
23/Mar,Philadelphia Flyers,3,4,New Jersey Devils,usa/nhl-2020-2021/philadelphia-flyers-new-jersey-devils-SMOUIvn4/
21/Mar,Pittsburgh Penguins,1,2,New Jersey Devils,usa/nhl-2020-2021/pittsburgh-penguins-new-jersey-devils-jsF5cjno/
20/Mar,New Jersey Devils,1,3,Pittsburgh Penguins,usa/nhl-2020-2021/new-jersey-devils-pittsburgh-penguins-jNfm612b/
18/Mar,New Jersey Devils,3,2,Pittsburgh Penguins,usa/nhl-2020-2021/new-jersey-devils-pittsburgh-penguins-ryU6ByNt/
16/Mar,New Jersey Devils,3,2,Buffalo Sabres,usa/nhl-2020-2021/new-jersey-devils-buffalo-sabres-SnhcePWr/
14/Mar,New Jersey Devils,2,3,New York Islanders,usa/nhl-2020-2021/new-jersey-devils-new-york-islanders-0KYuRQFc/
13/Mar,New Jersey Devils,2,3,New York Islanders,usa/nhl-2020-2021/new-jersey-devils-new-york-islanders-tW7pT6mj/
11/Mar,New York Islanders,5,3,New Jersey Devils,usa/nhl-2020-2021/new-york-islanders-new-jersey-devils-dUbns5yh/
06/Mar,New Jersey Devils,3,6,New York Rangers,usa/nhl-2020-2021/new-jersey-devils-new-york-rangers-boyvo8wJ/
04/Mar,New Jersey Devils,1,6,New York Rangers,usa/nhl-2020-2021/new-jersey-devils-new-york-rangers-QaTmATVj/
02/Mar,New Jersey Devils,1,2,New York Islanders,usa/nhl-2020-2021/new-jersey-devils-new-york-islanders-SzlhuUmE/
25/Feb,Buffalo Sabres,3,4,New Jersey Devils,usa/nhl-2020-2021/buffalo-sabres-new-jersey-devils-bqWcxu1p/
23/Feb,New Jersey Devils,1,4,Buffalo Sabres,usa/nhl-2020-2021/new-jersey-devils-buffalo-sabres-69RM69sk/
20/Feb,New Jersey Devils,2,3,Buffalo Sabres,usa/nhl-2020-2021/new-jersey-devils-buffalo-sabres-CS55HQe7/
16/Feb,New York Rangers,2,5,New Jersey Devils,usa/nhl-2020-2021/new-york-rangers-new-jersey-devils-pGIo8vuF/
31/Jan,Buffalo Sabres,3,5,New Jersey Devils,usa/nhl-2020-2021/buffalo-sabres-new-jersey-devils-p0E0yCTd/
30/Jan,Buffalo Sabres,4,3,New Jersey Devils,usa/nhl-2020-2021/buffalo-sabres-new-jersey-devils-CI8ROYqi/
28/Jan,New Jersey Devils,1,3,Philadelphia Flyers,usa/nhl-2020-2021/new-jersey-devils-philadelphia-flyers-x2BfMuOh/
26/Jan,New Jersey Devils,3,5,Philadelphia Flyers,usa/nhl-2020-2021/new-jersey-devils-philadelphia-flyers-jsBtFOGP/
24/Jan,New Jersey Devils,2,0,New York Islanders,usa/nhl-2020-2021/new-jersey-devils-new-york-islanders-EsicJIjE/
21/Jan,New York Islanders,4,1,New Jersey Devils,usa/nhl-2020-2021/new-york-islanders-new-jersey-devils-hlGw7l1i/
19/Jan,New York Rangers,3,4,New Jersey Devils,usa/nhl-2020-2021/new-york-rangers-new-jersey-devils-4EbEVRvo/
10/Mar,New Jersey Devils,2,5,Pittsburgh Penguins,usa/nhl-2019-2020/new-jersey-devils-pittsburgh-penguins-xKh4U7Ki/
07/Mar,New York Rangers,4,6,New Jersey Devils,usa/nhl-2019-2020/new-york-rangers-new-jersey-devils-dfEPQA1Q/
03/Mar,Vegas Golden Knights,3,0,New Jersey Devils,usa/nhl-2019-2020/vegas-golden-knights-new-jersey-devils-naLvfCQl/
01/Mar,Anaheim Ducks,0,3,New Jersey Devils,usa/nhl-2019-2020/anaheim-ducks-new-jersey-devils-zoNHvXQ1/
29/Feb,Los Angeles Kings,2,1,New Jersey Devils,usa/nhl-2019-2020/los-angeles-kings-new-jersey-devils-67AK2qDi/
27/Feb,San Jose Sharks,3,2,New Jersey Devils,usa/nhl-2019-2020/san-jose-sharks-new-jersey-devils-Is2i3en5/
25/Feb,Detroit Red Wings,1,4,New Jersey Devils,usa/nhl-2019-2020/detroit-red-wings-new-jersey-devils-WCOAjI2a/
20/Feb,New Jersey Devils,2,1,San Jose Sharks,usa/nhl-2019-2020/new-jersey-devils-san-jose-sharks-t4PTMnr2/
14/Feb,Carolina Hurricanes,5,2,New Jersey Devils,usa/nhl-2019-2020/carolina-hurricanes-new-jersey-devils-pvLx4YyN/
13/Feb,New Jersey Devils,4,1,Detroit Red Wings,usa/nhl-2019-2020/new-jersey-devils-detroit-red-wings-zkLD9x8o/
11/Feb,New Jersey Devils,3,5,Florida Panthers,usa/nhl-2019-2020/new-jersey-devils-florida-panthers-WdOM6LZD/
08/Feb,New Jersey Devils,3,0,Los Angeles Kings,usa/nhl-2019-2020/new-jersey-devils-los-angeles-kings-nkUgp7Mq/
06/Feb,Philadelphia Flyers,0,5,New Jersey Devils,usa/nhl-2019-2020/philadelphia-flyers-new-jersey-devils-nykLV77j/
01/Feb,New Jersey Devils,2,3,Dallas Stars,usa/nhl-2019-2020/new-jersey-devils-dallas-stars-CWwSR4kI/
30/Jan,New Jersey Devils,5,6,Nashville Predators,usa/nhl-2019-2020/new-jersey-devils-nashville-predators-Cb0aQiED/
27/Jan,Ottawa Senators,3,4,New Jersey Devils,usa/nhl-2019-2020/ottawa-senators-new-jersey-devils-pz1vx4VF/
14/Jan,Toronto Maple Leafs,7,4,New Jersey Devils,usa/nhl-2019-2020/toronto-maple-leafs-new-jersey-devils-preQOgea/
12/Jan,New Jersey Devils,3,1,Tampa Bay Lightning,usa/nhl-2019-2020/new-jersey-devils-tampa-bay-lightning-thaTcBYh/
09/Jan,New York Rangers,6,3,New Jersey Devils,usa/nhl-2019-2020/new-york-rangers-new-jersey-devils-E30DWYZg/
07/Jan,New Jersey Devils,3,4,New York Islanders,usa/nhl-2019-2020/new-jersey-devils-new-york-islanders-EsPxKejl/
02/Jan,New York Islanders,1,2,New Jersey Devils,usa/nhl-2019-2020/new-york-islanders-new-jersey-devils-zazy3lc6/
29/Dec,Ottawa Senators,3,4,New Jersey Devils,usa/nhl-2019-2020/ottawa-senators-new-jersey-devils-fNLHEucB/
27/Dec,New Jersey Devils,4,5,Toronto Maple Leafs,usa/nhl-2019-2020/new-jersey-devils-toronto-maple-leafs-zsena0cO/
18/Dec,New Jersey Devils,3,1,Anaheim Ducks,usa/nhl-2019-2020/new-jersey-devils-anaheim-ducks-6R41SS9I/
10/Dec,Dallas Stars,2,0,New Jersey Devils,usa/nhl-2019-2020/dallas-stars-new-jersey-devils-lUGHBqT9/
07/Dec,Nashville Predators,6,4,New Jersey Devils,usa/nhl-2019-2020/nashville-predators-new-jersey-devils-AHtw0nUc/
03/Dec,New Jersey Devils,3,4,Vegas Golden Knights,usa/nhl-2019-2020/new-jersey-devils-vegas-golden-knights-8rP8qiAT/
02/Dec,Buffalo Sabres,7,1,New Jersey Devils,usa/nhl-2019-2020/buffalo-sabres-new-jersey-devils-EeztjyRo/
30/Nov,New Jersey Devils,0,4,New York Rangers,usa/nhl-2019-2020/new-jersey-devils-new-york-rangers-ITK1xIdn/
26/Nov,New Jersey Devils,2,3,Minnesota Wild,usa/nhl-2019-2020/new-jersey-devils-minnesota-wild-8MVTRRrR/
23/Nov,New Jersey Devils,5,1,Detroit Red Wings,usa/nhl-2019-2020/new-jersey-devils-detroit-red-wings-pKIwHAU8/
22/Nov,Pittsburgh Penguins,4,1,New Jersey Devils,usa/nhl-2019-2020/pittsburgh-penguins-new-jersey-devils-dbxqeT7k/
15/Nov,New Jersey Devils,2,1,Pittsburgh Penguins,usa/nhl-2019-2020/new-jersey-devils-pittsburgh-penguins-CKJTXaAO/
13/Nov,New Jersey Devils,2,4,Ottawa Senators,usa/nhl-2019-2020/new-jersey-devils-ottawa-senators-QZaLBUAJ/
08/Nov,Edmonton Oilers,4,0,New Jersey Devils,usa/nhl-2019-2020/edmonton-oilers-new-jersey-devils-xfeqwA4f/
07/Nov,Calgary Flames,5,2,New Jersey Devils,usa/nhl-2019-2020/calgary-flames-new-jersey-devils-UTiyuWZs/
05/Nov,Winnipeg Jets,1,2,New Jersey Devils,usa/nhl-2019-2020/winnipeg-jets-new-jersey-devils-jLgncAvT/
02/Nov,Carolina Hurricanes,3,5,New Jersey Devils,usa/nhl-2019-2020/carolina-hurricanes-new-jersey-devils-WpCrdfzg/
01/Nov,New Jersey Devils,3,4,Philadelphia Flyers,usa/nhl-2019-2020/new-jersey-devils-philadelphia-flyers-bXi5ry6g/
30/Oct,New Jersey Devils,6,7,Tampa Bay Lightning,usa/nhl-2019-2020/new-jersey-devils-tampa-bay-lightning-A9zT1P6E/
17/Oct,New Jersey Devils,5,2,New York Rangers,usa/nhl-2019-2020/new-jersey-devils-new-york-rangers-YwSYBlDO/
14/Oct,New Jersey Devils,4,6,Florida Panthers,usa/nhl-2019-2020/new-jersey-devils-florida-panthers-8Gxe0iEC/
10/Oct,New Jersey Devils,3,4,Edmonton Oilers,usa/nhl-2019-2020/new-jersey-devils-edmonton-oilers-tKJ9aEOf/
09/Oct,Philadelphia Flyers,4,0,New Jersey Devils,usa/nhl-2019-2020/philadelphia-flyers-new-jersey-devils-ALhmBcaM/
05/Oct,Buffalo Sabres,7,2,New Jersey Devils,usa/nhl-2019-2020/buffalo-sabres-new-jersey-devils-n50OosWA/
04/Oct,New Jersey Devils,4,5,Winnipeg Jets,usa/nhl-2019-2020/new-jersey-devils-winnipeg-jets-6TeWEu0c/
21/Sep,New Jersey Devils,4,3,New York Islanders,usa/nhl-2019-2020/new-jersey-devils-new-york-islanders-Qy1jZhvO/
20/Sep,New Jersey Devils,4,2,New York Rangers,usa/nhl-2019-2020/new-jersey-devils-new-york-rangers-YmT8h5GI/
18/Sep,New York Rangers,3,4,New Jersey Devils,usa/nhl-2019-2020/new-york-rangers-new-jersey-devils-GCY3go1C/
06/Apr,Florida Panthers,3,4,New Jersey Devils,usa/nhl-2018-2019/florida-panthers-new-jersey-devils-UsVp9qfg/
04/Apr,Carolina Hurricanes,3,1,New Jersey Devils,usa/nhl-2018-2019/carolina-hurricanes-new-jersey-devils-dWi7O3xq/
01/Apr,New Jersey Devils,4,2,New York Rangers,usa/nhl-2018-2019/new-jersey-devils-new-york-rangers-MgJ9FQaS/
29/Mar,Detroit Red Wings,4,0,New Jersey Devils,usa/nhl-2018-2019/detroit-red-wings-new-jersey-devils-Cp7Lq89p/
25/Mar,New Jersey Devils,3,1,Buffalo Sabres,usa/nhl-2018-2019/new-jersey-devils-buffalo-sabres-2mZlgLts/
13/Mar,Edmonton Oilers,3,6,New Jersey Devils,usa/nhl-2018-2019/edmonton-oilers-new-jersey-devils-xSdzK08B/
12/Mar,Calgary Flames,9,4,New Jersey Devils,usa/nhl-2018-2019/calgary-flames-new-jersey-devils-rT3RLMwa/
09/Mar,New York Rangers,4,2,New Jersey Devils,usa/nhl-2018-2019/new-york-rangers-new-jersey-devils-xGWZfPb2/
01/Mar,New Jersey Devils,3,6,Philadelphia Flyers,usa/nhl-2018-2019/new-jersey-devils-philadelphia-flyers-ri8gvb2m/
27/Feb,New Jersey Devils,1,2,Calgary Flames,usa/nhl-2018-2019/new-jersey-devils-calgary-flames-hr7chQwc/
23/Feb,New York Rangers,5,2,New Jersey Devils,usa/nhl-2018-2019/new-york-rangers-new-jersey-devils-QZLzGlKS/
