Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
27/09/2015,NYY,CHW,6,1,MLB_2015
26/09/2015,NYY,CHW,2,1,MLB_2015
25/09/2015,NYY,CHW,2,5,MLB_2015
24/09/2015,NYY,CHW,3,2,MLB_2015
20/09/2015,CLE,CHW,6,3,MLB_2015
19/09/2015,CLE,CHW,3,4,MLB_2015
18/09/2015,CLE,CHW,12,1,MLB_2015
13/09/2015,CHW,MIN,0,7,MLB_2015
12/09/2015,CHW,MIN,8,2,MLB_2015
11/09/2015,CHW,MIN,2,6,MLB_2015
09/09/2015,CHW,CLE,4,6,MLB_2015
08/09/2015,CHW,CLE,7,4,MLB_2015
07/09/2015,CHW,CLE,2,3,MLB_2015
03/09/2015,MIN,CHW,4,6,MLB_2015
02/09/2015,MIN,CHW,3,0,MLB_2015
01/09/2015,MIN,CHW,8,6,MLB_2015
30/08/2015,CHW,SEA,6,5,MLB_2015
29/08/2015,CHW,SEA,6,7,MLB_2015
28/08/2015,CHW,SEA,0,2,MLB_2015
27/08/2015,CHW,SEA,4,2,MLB_2015
26/08/2015,CHW,BOS,0,3,MLB_2015
25/08/2015,CHW,BOS,5,4,MLB_2015
24/08/2015,CHW,BOS,4,5,MLB_2015
23/08/2015,SEA,CHW,8,6,MLB_2015
22/08/2015,SEA,CHW,3,6,MLB_2015
21/08/2015,SEA,CHW,4,11,MLB_2015
20/08/2015,LAA,CHW,2,8,MLB_2015
19/08/2015,LAA,CHW,1,0,MLB_2015
18/08/2015,LAA,CHW,5,3,MLB_2015
17/08/2015,LAA,CHW,2,1,MLB_2015
12/08/2015,CHW,LAA,3,2,MLB_2015
11/08/2015,CHW,LAA,3,0,MLB_2015
10/08/2015,CHW,LAA,8,2,MLB_2015
02/08/2015,CHW,NYY,3,12,MLB_2015
01/08/2015,CHW,NYY,8,2,MLB_2015
31/07/2015,CHW,NYY,6,13,MLB_2015
30/07/2015,BOS,CHW,8,2,MLB_2015
29/07/2015,BOS,CHW,2,9,MLB_2015
28/07/2015,BOS,CHW,4,9,MLB_2015
27/07/2015,BOS,CHW,8,10,MLB_2015
26/07/2015,CLE,CHW,1,2,MLB_2015
25/07/2015,CLE,CHW,3,10,MLB_2015
24/07/2015,CLE,CHW,0,6,MLB_2015
23/07/2015,CLE,CHW,1,8,MLB_2015
09/07/2015,CHW,TOR,2,0,MLB_2015
08/07/2015,CHW,TOR,7,6,MLB_2015
07/07/2015,CHW,TOR,1,2,MLB_2015
06/07/2015,CHW,TOR,4,2,MLB_2015
24/06/2015,MIN,CHW,6,1,MLB_2015
23/06/2015,MIN,CHW,2,6,MLB_2015
22/06/2015,MIN,CHW,13,2,MLB_2015
10/06/2015,CHW,HOU,4,1,MLB_2015
09/06/2015,CHW,HOU,4,2,MLB_2015
08/06/2015,CHW,HOU,3,1,MLB_2015
31/05/2015,HOU,CHW,0,6,MLB_2015
30/05/2015,HOU,CHW,3,0,MLB_2015
29/05/2015,HOU,CHW,3,6,MLB_2015
27/05/2015,TOR,CHW,3,5,MLB_2015
26/05/2015,TOR,CHW,10,9,MLB_2015
25/05/2015,TOR,CHW,6,0,MLB_2015
24/05/2015,CHW,MIN,1,8,MLB_2015
23/05/2015,CHW,MIN,3,4,MLB_2015
22/05/2015,CHW,MIN,3,2,MLB_2015
21/05/2015,CHW,CLE,2,5,MLB_2015
20/05/2015,CHW,CLE,3,4,MLB_2015
19/05/2015,CHW,CLE,1,3,MLB_2015
18/05/2015,CHW,CLE,2,1,MLB_2015
10/05/2015,CHW,CIN,4,3,MLB_2015
09/05/2015,CHW,CIN,8,2,MLB_2015
09/05/2015,CHW,CIN,4,10,MLB_2015
03/05/2015,MIN,CHW,13,3,MLB_2015
02/05/2015,MIN,CHW,5,3,MLB_2015
01/05/2015,MIN,CHW,1,0,MLB_2015
30/04/2015,MIN,CHW,12,2,MLB_2015
22/04/2015,CHW,CLE,6,0,MLB_2015
21/04/2015,CHW,CLE,2,6,MLB_2015
20/04/2015,CHW,CLE,4,3,MLB_2015
15/04/2015,CLE,CHW,4,2,MLB_2015
14/04/2015,CLE,CHW,1,4,MLB_2015
12/04/2015,CHW,MIN,6,2,MLB_2015
11/04/2015,CHW,MIN,5,4,MLB_2015
10/04/2015,CHW,MIN,0,6,MLB_2015
14/09/2014,CHW,MIN,4,6,MLB_2014
13/09/2014,CHW,MIN,7,6,MLB_2014
13/09/2014,CHW,MIN,5,1,MLB_2014
07/09/2014,CLE,CHW,2,0,MLB_2014
06/09/2014,CLE,CHW,3,1,MLB_2014
05/09/2014,CLE,CHW,2,1,MLB_2014
03/09/2014,MIN,CHW,11,4,MLB_2014
02/09/2014,MIN,CHW,3,6,MLB_2014
28/08/2014,CHW,CLE,2,3,MLB_2014
27/08/2014,CHW,CLE,3,2,MLB_2014
26/08/2014,CHW,CLE,6,8,MLB_2014
24/08/2014,NYY,CHW,7,4,MLB_2014
23/08/2014,NYY,CHW,5,3,MLB_2014
22/08/2014,NYY,CHW,4,3,MLB_2014
17/08/2014,CHW,TOR,7,5,MLB_2014
16/08/2014,CHW,TOR,3,6,MLB_2014
15/08/2014,CHW,TOR,11,5,MLB_2014
10/08/2014,SEA,CHW,4,2,MLB_2014
09/08/2014,SEA,CHW,1,2,MLB_2014
08/08/2014,SEA,CHW,4,1,MLB_2014
07/08/2014,SEA,CHW,13,3,MLB_2014
03/08/2014,CHW,MIN,3,16,MLB_2014
02/08/2014,CHW,MIN,6,8,MLB_2014
01/08/2014,CHW,MIN,10,8,MLB_2014
27/07/2014,MIN,CHW,4,3,MLB_2014
26/07/2014,MIN,CHW,0,7,MLB_2014
25/07/2014,MIN,CHW,5,9,MLB_2014
24/07/2014,MIN,CHW,2,5,MLB_2014
20/07/2014,CHW,HOU,7,11,MLB_2014
19/07/2014,CHW,HOU,4,3,MLB_2014
18/07/2014,CHW,HOU,3,2,MLB_2014
13/07/2014,CLE,CHW,3,2,MLB_2014
12/07/2014,CLE,CHW,2,6,MLB_2014
11/07/2014,CLE,CHW,7,4,MLB_2014
10/07/2014,BOS,CHW,4,3,MLB_2014
09/07/2014,BOS,CHW,5,4,MLB_2014
08/07/2014,BOS,CHW,3,8,MLB_2014
07/07/2014,BOS,CHW,0,4,MLB_2014
06/07/2014,CHW,SEA,1,0,MLB_2014
05/07/2014,CHW,SEA,2,3,MLB_2014
04/07/2014,CHW,SEA,7,1,MLB_2014
02/07/2014,CHW,LAA,3,2,MLB_2014
01/07/2014,CHW,LAA,5,7,MLB_2014
01/07/2014,CHW,LAA,4,8,MLB_2014
29/06/2014,TOR,CHW,0,4,MLB_2014
28/06/2014,TOR,CHW,3,4,MLB_2014
27/06/2014,TOR,CHW,4,5,MLB_2014
26/06/2014,TOR,CHW,7,0,MLB_2014
22/06/2014,MIN,CHW,6,5,MLB_2014
21/06/2014,MIN,CHW,4,3,MLB_2014
20/06/2014,MIN,CHW,5,4,MLB_2014
19/06/2014,MIN,CHW,4,2,MLB_2014
08/06/2014,LAA,CHW,4,2,MLB_2014
07/06/2014,LAA,CHW,6,5,MLB_2014
06/06/2014,LAA,CHW,8,4,MLB_2014
28/05/2014,CHW,CLE,3,2,MLB_2014
27/05/2014,CHW,CLE,2,1,MLB_2014
26/05/2014,CHW,CLE,6,2,MLB_2014
25/05/2014,CHW,NYY,1,7,MLB_2014
24/05/2014,CHW,NYY,3,4,MLB_2014
23/05/2014,CHW,NYY,6,5,MLB_2014
22/05/2014,CHW,NYY,3,2,MLB_2014
18/05/2014,HOU,CHW,8,2,MLB_2014
17/05/2014,HOU,CHW,6,5,MLB_2014
16/05/2014,HOU,CHW,2,7,MLB_2014
04/05/2014,CLE,CHW,3,4,MLB_2014
03/05/2014,CLE,CHW,2,0,MLB_2014
02/05/2014,CLE,CHW,12,5,MLB_2014
17/04/2014,CHW,BOS,1,3,MLB_2014
16/04/2014,CHW,BOS,4,6,MLB_2014
15/04/2014,CHW,BOS,2,1,MLB_2014
13/04/2014,CHW,CLE,4,3,MLB_2014
12/04/2014,CHW,CLE,6,12,MLB_2014
11/04/2014,CHW,CLE,9,6,MLB_2014
10/04/2014,CHW,CLE,7,3,MLB_2014
09/04/2014,COL,CHW,10,4,MLB_2014
08/04/2014,COL,CHW,3,15,MLB_2014
07/04/2014,COL,CHW,8,1,MLB_2014
03/04/2014,CHW,MIN,9,10,MLB_2014
02/04/2014,CHW,MIN,7,6,MLB_2014
31/03/2014,CHW,MIN,5,3,MLB_2014
25/09/2013,CLE,CHW,7,2,MLB_2013
24/09/2013,CLE,CHW,5,4,MLB_2013
23/09/2013,CHW,TOR,3,2,MLB_2013
18/09/2013,CHW,MIN,3,4,MLB_2013
17/09/2013,CHW,MIN,4,3,MLB_2013
16/09/2013,CHW,MIN,12,1,MLB_2013
15/09/2013,CHW,CLE,1,7,MLB_2013
14/09/2013,CHW,CLE,1,8,MLB_2013
13/09/2013,CHW,CLE,1,3,MLB_2013
12/09/2013,CHW,CLE,3,14,MLB_2013
04/09/2013,NYY,CHW,6,5,MLB_2013
03/09/2013,NYY,CHW,6,4,MLB_2013
02/09/2013,NYY,CHW,9,1,MLB_2013
01/09/2013,BOS,CHW,7,6,MLB_2013
31/08/2013,BOS,CHW,7,2,MLB_2013
30/08/2013,BOS,CHW,4,3,MLB_2013
28/08/2013,CHW,HOU,6,1,MLB_2013
27/08/2013,CHW,HOU,4,3,MLB_2013
26/08/2013,CHW,HOU,8,10,MLB_2013
18/08/2013,MIN,CHW,2,5,MLB_2013
17/08/2013,MIN,CHW,5,8,MLB_2013
16/08/2013,MIN,CHW,2,5,MLB_2013
15/08/2013,MIN,CHW,4,3,MLB_2013
11/08/2013,CHW,MIN,2,5,MLB_2013
10/08/2013,CHW,MIN,5,4,MLB_2013
09/08/2013,CHW,MIN,2,3,MLB_2013
09/08/2013,CHW,MIN,5,7,MLB_2013
07/08/2013,CHW,NYY,6,5,MLB_2013
06/08/2013,CHW,NYY,3,2,MLB_2013
05/08/2013,CHW,NYY,8,1,MLB_2013
01/08/2013,CLE,CHW,6,1,MLB_2013
31/07/2013,CLE,CHW,6,5,MLB_2013
30/07/2013,CLE,CHW,7,4,MLB_2013
29/07/2013,CLE,CHW,3,2,MLB_2013
14/07/2013,PHI,CHW,4,3,MLB_2013
13/07/2013,PHI,CHW,2,1,MLB_2013
13/07/2013,PHI,CHW,4,5,MLB_2013
30/06/2013,CHW,CLE,0,4,MLB_2013
29/06/2013,CHW,CLE,3,4,MLB_2013
28/06/2013,CHW,CLE,8,9,MLB_2013
28/06/2013,CHW,CLE,10,19,MLB_2013
26/06/2013,CHW,NYM,0,3,MLB_2013
25/06/2013,CHW,NYM,5,4,MLB_2013
20/06/2013,MIN,CHW,8,4,MLB_2013
19/06/2013,MIN,CHW,7,4,MLB_2013
18/06/2013,MIN,CHW,7,5,MLB_2013
17/06/2013,HOU,CHW,2,4,MLB_2013
16/06/2013,HOU,CHW,5,4,MLB_2013
15/06/2013,HOU,CHW,4,3,MLB_2013
14/06/2013,HOU,CHW,2,1,MLB_2013
11/06/2013,CHW,TOR,5,7,MLB_2013
10/06/2013,CHW,TOR,10,6,MLB_2013
05/06/2013,SEA,CHW,5,7,MLB_2013
04/06/2013,SEA,CHW,7,4,MLB_2013
03/06/2013,SEA,CHW,4,2,MLB_2013
26/05/2013,CHW,MIA,5,3,MLB_2013
25/05/2013,CHW,MIA,2,1,MLB_2013
24/05/2013,CHW,MIA,4,3,MLB_2013
22/05/2013,CHW,BOS,2,6,MLB_2013
21/05/2013,CHW,BOS,3,1,MLB_2013
20/05/2013,CHW,BOS,6,4,MLB_2013
19/05/2013,LAA,CHW,6,2,MLB_2013
18/05/2013,LAA,CHW,12,9,MLB_2013
17/05/2013,LAA,CHW,0,3,MLB_2013
16/05/2013,LAA,CHW,4,5,MLB_2013
15/05/2013,MIN,CHW,4,9,MLB_2013
14/05/2013,MIN,CHW,2,4,MLB_2013
13/05/2013,MIN,CHW,10,3,MLB_2013
12/05/2013,CHW,LAA,3,0,MLB_2013
11/05/2013,CHW,LAA,2,3,MLB_2013
10/05/2013,CHW,LAA,5,7,MLB_2013
08/05/2013,NYM,CHW,3,6,MLB_2013
07/05/2013,NYM,CHW,1,0,MLB_2013
24/04/2013,CHW,CLE,3,2,MLB_2013
22/04/2013,CHW,CLE,2,3,MLB_2013
21/04/2013,CHW,MIN,3,5,MLB_2013
20/04/2013,CHW,MIN,1,2,MLB_2013
18/04/2013,TOR,CHW,3,1,MLB_2013
17/04/2013,TOR,CHW,0,7,MLB_2013
16/04/2013,TOR,CHW,3,4,MLB_2013
15/04/2013,TOR,CHW,4,3,MLB_2013
14/04/2013,CLE,CHW,1,3,MLB_2013
13/04/2013,CLE,CHW,9,4,MLB_2013
12/04/2013,CLE,CHW,1,0,MLB_2013
07/04/2013,CHW,SEA,4,3,MLB_2013
06/04/2013,CHW,SEA,4,3,MLB_2013
05/04/2013,CHW,SEA,7,8,MLB_2013
03/10/2012,CLE,CHW,0,9,MLB_2012
02/10/2012,CLE,CHW,4,3,MLB_2012
01/10/2012,CLE,CHW,0,11,MLB_2012
26/09/2012,CHW,CLE,4,6,MLB_2012
25/09/2012,CHW,CLE,3,4,MLB_2012
24/09/2012,CHW,CLE,5,4,MLB_2012
23/09/2012,LAA,CHW,4,1,MLB_2012
22/09/2012,LAA,CHW,4,2,MLB_2012
21/09/2012,LAA,CHW,6,2,MLB_2012
16/09/2012,MIN,CHW,2,9,MLB_2012
15/09/2012,MIN,CHW,3,5,MLB_2012
14/09/2012,MIN,CHW,0,6,MLB_2012
05/09/2012,CHW,MIN,6,2,MLB_2012
04/09/2012,CHW,MIN,9,18,MLB_2012
03/09/2012,CHW,MIN,4,2,MLB_2012
26/08/2012,CHW,SEA,4,3,MLB_2012
25/08/2012,CHW,SEA,5,4,MLB_2012
24/08/2012,CHW,SEA,9,8,MLB_2012
22/08/2012,CHW,NYY,2,1,MLB_2012
21/08/2012,CHW,NYY,7,3,MLB_2012
20/08/2012,CHW,NYY,9,6,MLB_2012
16/08/2012,TOR,CHW,2,7,MLB_2012
15/08/2012,TOR,CHW,5,9,MLB_2012
14/08/2012,TOR,CHW,2,3,MLB_2012
13/08/2012,TOR,CHW,3,2,MLB_2012
05/08/2012,CHW,LAA,4,2,MLB_2012
04/08/2012,CHW,LAA,5,6,MLB_2012
03/08/2012,CHW,LAA,8,6,MLB_2012
01/08/2012,MIN,CHW,2,3,MLB_2012
31/07/2012,MIN,CHW,3,4,MLB_2012
30/07/2012,MIN,CHW,7,6,MLB_2012
25/07/2012,CHW,MIN,8,2,MLB_2012
24/07/2012,CHW,MIN,11,4,MLB_2012
23/07/2012,CHW,MIN,7,4,MLB_2012
19/07/2012,BOS,CHW,3,1,MLB_2012
18/07/2012,BOS,CHW,10,1,MLB_2012
17/07/2012,BOS,CHW,5,7,MLB_2012
16/07/2012,BOS,CHW,5,1,MLB_2012
08/07/2012,CHW,TOR,9,11,MLB_2012
07/07/2012,CHW,TOR,2,0,MLB_2012
06/07/2012,CHW,TOR,4,2,MLB_2012
01/07/2012,NYY,CHW,4,2,MLB_2012
30/06/2012,NYY,CHW,4,0,MLB_2012
29/06/2012,NYY,CHW,7,14,MLB_2012
28/06/2012,NYY,CHW,3,4,MLB_2012
27/06/2012,MIN,CHW,5,12,MLB_2012
26/06/2012,MIN,CHW,2,3,MLB_2012
25/06/2012,MIN,CHW,4,1,MLB_2012
10/06/2012,CHW,HOU,9,11,MLB_2012
09/06/2012,CHW,HOU,10,1,MLB_2012
08/06/2012,CHW,HOU,3,8,MLB_2012
07/06/2012,CHW,TOR,4,3,MLB_2012
06/06/2012,CHW,TOR,0,4,MLB_2012
05/06/2012,CHW,TOR,5,9,MLB_2012
03/06/2012,CHW,SEA,4,2,MLB_2012
02/06/2012,CHW,SEA,8,10,MLB_2012
01/06/2012,CHW,SEA,7,4,MLB_2012
27/05/2012,CHW,CLE,12,6,MLB_2012
26/05/2012,CHW,CLE,14,7,MLB_2012
25/05/2012,CHW,CLE,9,3,MLB_2012
24/05/2012,CHW,MIN,11,8,MLB_2012
23/05/2012,CHW,MIN,6,0,MLB_2012
22/05/2012,CHW,MIN,2,9,MLB_2012
17/05/2012,LAA,CHW,1,6,MLB_2012
16/05/2012,LAA,CHW,7,2,MLB_2012
09/05/2012,CLE,CHW,1,8,MLB_2012
08/05/2012,CLE,CHW,3,5,MLB_2012
07/05/2012,CLE,CHW,3,2,MLB_2012
07/05/2012,CLE,CHW,8,6,MLB_2012
03/05/2012,CHW,CLE,5,7,MLB_2012
02/05/2012,CHW,CLE,3,6,MLB_2012
01/05/2012,CHW,CLE,7,2,MLB_2012
29/04/2012,CHW,BOS,4,1,MLB_2012
28/04/2012,CHW,BOS,0,1,MLB_2012
27/04/2012,CHW,BOS,3,10,MLB_2012
26/04/2012,CHW,BOS,3,10,MLB_2012
22/04/2012,SEA,CHW,4,7,MLB_2012
21/04/2012,SEA,CHW,0,4,MLB_2012
20/04/2012,SEA,CHW,3,7,MLB_2012
11/04/2012,CLE,CHW,6,10,MLB_2012
09/04/2012,CLE,CHW,2,4,MLB_2012
28/09/2011,CHW,TOR,2,3,MLB_2011
27/09/2011,CHW,TOR,2,1,MLB_2011
26/09/2011,CHW,TOR,4,3,MLB_2011
22/09/2011,CLE,CHW,11,2,MLB_2011
21/09/2011,CLE,CHW,4,8,MLB_2011
20/09/2011,CLE,CHW,4,5,MLB_2011
20/09/2011,CLE,CHW,4,3,MLB_2011
11/09/2011,CHW,CLE,3,7,MLB_2011
10/09/2011,CHW,CLE,7,3,MLB_2011
09/09/2011,CHW,CLE,4,8,MLB_2011
08/09/2011,CHW,CLE,8,1,MLB_2011
07/09/2011,MIN,CHW,5,4,MLB_2011
06/09/2011,MIN,CHW,0,3,MLB_2011
05/09/2011,MIN,CHW,0,4,MLB_2011
05/09/2011,MIN,CHW,1,2,MLB_2011
31/08/2011,CHW,MIN,6,7,MLB_2011
30/08/2011,CHW,MIN,8,6,MLB_2011
29/08/2011,CHW,MIN,3,0,MLB_2011
28/08/2011,SEA,CHW,3,9,MLB_2011
27/08/2011,SEA,CHW,0,3,MLB_2011
26/08/2011,SEA,CHW,2,4,MLB_2011
24/08/2011,LAA,CHW,8,0,MLB_2011
23/08/2011,LAA,CHW,5,4,MLB_2011
18/08/2011,CHW,CLE,2,4,MLB_2011
17/08/2011,CHW,CLE,1,4,MLB_2011
16/08/2011,CHW,CLE,8,7,MLB_2011
07/08/2011,MIN,CHW,0,7,MLB_2011
06/08/2011,MIN,CHW,1,6,MLB_2011
05/08/2011,MIN,CHW,3,5,MLB_2011
04/08/2011,CHW,NYY,2,7,MLB_2011
03/08/2011,CHW,NYY,7,18,MLB_2011
02/08/2011,CHW,NYY,0,6,MLB_2011
01/08/2011,CHW,NYY,2,3,MLB_2011
31/07/2011,CHW,BOS,3,5,MLB_2011
30/07/2011,CHW,BOS,2,10,MLB_2011
29/07/2011,CHW,BOS,3,1,MLB_2011
24/07/2011,CLE,CHW,2,4,MLB_2011
22/07/2011,CLE,CHW,0,3,MLB_2011
10/07/2011,CHW,MIN,3,6,MLB_2011
09/07/2011,CHW,MIN,4,3,MLB_2011
08/07/2011,CHW,MIN,5,8,MLB_2011
07/07/2011,CHW,MIN,2,6,MLB_2011
30/06/2011,COL,CHW,4,6,MLB_2011
29/06/2011,COL,CHW,2,3,MLB_2011
28/06/2011,COL,CHW,3,2,MLB_2011
16/06/2011,MIN,CHW,1,0,MLB_2011
15/06/2011,MIN,CHW,4,1,MLB_2011
08/06/2011,CHW,SEA,4,7,MLB_2011
07/06/2011,CHW,SEA,5,1,MLB_2011
06/06/2011,CHW,SEA,3,1,MLB_2011
01/06/2011,BOS,CHW,4,7,MLB_2011
31/05/2011,BOS,CHW,7,10,MLB_2011
30/05/2011,BOS,CHW,3,7,MLB_2011
29/05/2011,TOR,CHW,13,4,MLB_2011
28/05/2011,TOR,CHW,9,8,MLB_2011
27/05/2011,TOR,CHW,4,2,MLB_2011
26/05/2011,TOR,CHW,1,3,MLB_2011
19/05/2011,CHW,CLE,8,2,MLB_2011
18/05/2011,CHW,CLE,1,0,MLB_2011
11/05/2011,LAA,CHW,4,6,MLB_2011
10/05/2011,LAA,CHW,6,2,MLB_2011
09/05/2011,LAA,CHW,0,8,MLB_2011
08/05/2011,SEA,CHW,2,5,MLB_2011
07/05/2011,SEA,CHW,0,6,MLB_2011
06/05/2011,SEA,CHW,3,2,MLB_2011
04/05/2011,CHW,MIN,2,3,MLB_2011
03/05/2011,CHW,MIN,0,1,MLB_2011
28/04/2011,NYY,CHW,12,3,MLB_2011
27/04/2011,NYY,CHW,3,1,MLB_2011
26/04/2011,NYY,CHW,2,3,MLB_2011
25/04/2011,NYY,CHW,0,2,MLB_2011
17/04/2011,CHW,LAA,2,4,MLB_2011
16/04/2011,CHW,LAA,2,7,MLB_2011
15/04/2011,CHW,LAA,3,4,MLB_2011
03/04/2011,CLE,CHW,7,1,MLB_2011
02/04/2011,CLE,CHW,3,8,MLB_2011
01/04/2011,CLE,CHW,10,15,MLB_2011
03/10/2010,CHW,CLE,6,5,MLB_2010
02/10/2010,CHW,CLE,6,2,MLB_2010
01/10/2010,CHW,CLE,3,7,MLB_2010
30/09/2010,CHW,BOS,8,2,MLB_2010
29/09/2010,CHW,BOS,5,2,MLB_2010
28/09/2010,CHW,BOS,5,4,MLB_2010
27/09/2010,CHW,BOS,1,6,MLB_2010
26/09/2010,LAA,CHW,3,4,MLB_2010
25/09/2010,LAA,CHW,2,6,MLB_2010
24/09/2010,LAA,CHW,1,2,MLB_2010
16/09/2010,CHW,MIN,5,8,MLB_2010
15/09/2010,CHW,MIN,3,9,MLB_2010
14/09/2010,CHW,MIN,3,9,MLB_2010
05/09/2010,BOS,CHW,5,7,MLB_2010
04/09/2010,BOS,CHW,1,3,MLB_2010
01/09/2010,CLE,CHW,4,6,MLB_2010
31/08/2010,CLE,CHW,3,4,MLB_2010
30/08/2010,CLE,CHW,6,10,MLB_2010
29/08/2010,CHW,NYY,1,2,MLB_2010
28/08/2010,CHW,NYY,9,12,MLB_2010
27/08/2010,CHW,NYY,9,4,MLB_2010
19/08/2010,MIN,CHW,0,11,MLB_2010
18/08/2010,MIN,CHW,7,6,MLB_2010
17/08/2010,MIN,CHW,7,6,MLB_2010
12/08/2010,CHW,MIN,1,6,MLB_2010
11/08/2010,CHW,MIN,6,1,MLB_2010
10/08/2010,CHW,MIN,6,12,MLB_2010
29/07/2010,CHW,SEA,9,5,MLB_2010
28/07/2010,CHW,SEA,6,5,MLB_2010
27/07/2010,CHW,SEA,11,0,MLB_2010
26/07/2010,CHW,SEA,6,1,MLB_2010
21/07/2010,SEA,CHW,2,1,MLB_2010
20/07/2010,SEA,CHW,0,4,MLB_2010
19/07/2010,SEA,CHW,1,6,MLB_2010
18/07/2010,MIN,CHW,7,6,MLB_2010
17/07/2010,MIN,CHW,3,2,MLB_2010
16/07/2010,MIN,CHW,7,4,MLB_2010
15/07/2010,MIN,CHW,7,8,MLB_2010
08/07/2010,CHW,LAA,1,0,MLB_2010
07/07/2010,CHW,LAA,5,2,MLB_2010
06/07/2010,CHW,LAA,4,1,MLB_2010
05/07/2010,CHW,LAA,9,2,MLB_2010
06/06/2010,CHW,CLE,8,7,MLB_2010
05/06/2010,CHW,CLE,1,3,MLB_2010
04/06/2010,CHW,CLE,1,10,MLB_2010
26/05/2010,CLE,CHW,4,5,MLB_2010
25/05/2010,CLE,CHW,7,3,MLB_2010
24/05/2010,CLE,CHW,2,7,MLB_2010
23/05/2010,CHW,MIA,0,13,MLB_2010
22/05/2010,CHW,MIA,4,1,MLB_2010
21/05/2010,CHW,MIA,8,0,MLB_2010
20/05/2010,CHW,LAA,5,6,MLB_2010
19/05/2010,CHW,LAA,2,3,MLB_2010
12/05/2010,MIN,CHW,3,2,MLB_2010
11/05/2010,MIN,CHW,2,5,MLB_2010
09/05/2010,CHW,TOR,7,9,MLB_2010
08/05/2010,CHW,TOR,7,3,MLB_2010
07/05/2010,CHW,TOR,4,7,MLB_2010
06/05/2010,CHW,TOR,0,2,MLB_2010
02/05/2010,NYY,CHW,12,3,MLB_2010
01/05/2010,NYY,CHW,6,7,MLB_2010
30/04/2010,NYY,CHW,6,4,MLB_2010
25/04/2010,CHW,SEA,3,2,MLB_2010
24/04/2010,CHW,SEA,5,4,MLB_2010
23/04/2010,CHW,SEA,7,6,MLB_2010
18/04/2010,CLE,CHW,7,4,MLB_2010
17/04/2010,CLE,CHW,3,2,MLB_2010
16/04/2010,CLE,CHW,6,2,MLB_2010
15/04/2010,TOR,CHW,7,3,MLB_2010
14/04/2010,TOR,CHW,1,11,MLB_2010
13/04/2010,TOR,CHW,4,2,MLB_2010
12/04/2010,TOR,CHW,7,8,MLB_2010
11/04/2010,CHW,MIN,5,4,MLB_2010
10/04/2010,CHW,MIN,1,2,MLB_2010
09/04/2010,CHW,MIN,3,4,MLB_2010
08/04/2010,CHW,CLE,3,5,MLB_2010
07/04/2010,CHW,CLE,3,5,MLB_2010
05/04/2010,CHW,CLE,6,0,MLB_2010
30/09/2009,CLE,CHW,0,1,MLB_2009
30/09/2009,CLE,CHW,5,1,MLB_2009
28/09/2009,CLE,CHW,1,6,MLB_2009
23/09/2009,CHW,MIN,6,8,MLB_2009
22/09/2009,CHW,MIN,6,8,MLB_2009
21/09/2009,CHW,MIN,0,7,MLB_2009
17/09/2009,SEA,CHW,4,3,MLB_2009
16/09/2009,SEA,CHW,4,1,MLB_2009
15/09/2009,SEA,CHW,3,6,MLB_2009
13/09/2009,LAA,CHW,3,2,MLB_2009
12/09/2009,LAA,CHW,3,4,MLB_2009
11/09/2009,LAA,CHW,7,1,MLB_2009
07/09/2009,CHW,BOS,5,1,MLB_2009
06/09/2009,CHW,BOS,1,6,MLB_2009
05/09/2009,CHW,BOS,5,1,MLB_2009
04/09/2009,CHW,BOS,12,2,MLB_2009
02/09/2009,MIN,CHW,2,4,MLB_2009
01/09/2009,MIN,CHW,4,3,MLB_2009
31/08/2009,MIN,CHW,4,1,MLB_2009
30/08/2009,NYY,CHW,8,3,MLB_2009
29/08/2009,NYY,CHW,10,0,MLB_2009
28/08/2009,NYY,CHW,5,2,MLB_2009
27/08/2009,BOS,CHW,5,9,MLB_2009
26/08/2009,BOS,CHW,3,2,MLB_2009
25/08/2009,BOS,CHW,6,3,MLB_2009
24/08/2009,BOS,CHW,12,8,MLB_2009
12/08/2009,SEA,CHW,1,0,MLB_2009
11/08/2009,SEA,CHW,1,3,MLB_2009
10/08/2009,SEA,CHW,6,4,MLB_2009
09/08/2009,CHW,CLE,4,8,MLB_2009
08/08/2009,CHW,CLE,8,5,MLB_2009
07/08/2009,CHW,CLE,2,6,MLB_2009
06/08/2009,CHW,LAA,5,9,MLB_2009
05/08/2009,CHW,LAA,6,2,MLB_2009
04/08/2009,CHW,LAA,5,4,MLB_2009
02/08/2009,CHW,NYY,5,8,MLB_2009
01/08/2009,CHW,NYY,14,4,MLB_2009
31/07/2009,CHW,NYY,10,5,MLB_2009
30/07/2009,CHW,NYY,3,2,MLB_2009
29/07/2009,MIN,CHW,3,2,MLB_2009
28/07/2009,MIN,CHW,5,3,MLB_2009
27/07/2009,MIN,CHW,4,3,MLB_2009
12/07/2009,MIN,CHW,13,7,MLB_2009
11/07/2009,MIN,CHW,7,8,MLB_2009
10/07/2009,MIN,CHW,6,4,MLB_2009
09/07/2009,CHW,CLE,8,10,MLB_2009
08/07/2009,CHW,CLE,5,1,MLB_2009
07/07/2009,CHW,CLE,10,6,MLB_2009
01/07/2009,CLE,CHW,2,6,MLB_2009
30/06/2009,CLE,CHW,4,11,MLB_2009
29/06/2009,CLE,CHW,3,6,MLB_2009
