date,team_1,score_1,score_2,team_2,game_url
07/Apr,New Orleans Pelicans,113,105,New York Knicks,usa/nba-2022-2023/new-orleans-pelicans-new-york-knicks-fBwGHrrJ/
05/Apr,Indiana Pacers,129,138,New York Knicks,usa/nba-2022-2023/indiana-pacers-new-york-knicks-tMdtSy09/
02/Apr,New York Knicks,118,109,Washington Wizards,usa/nba-2022-2023/new-york-knicks-washington-wizards-jcmK31Hi/
27/Mar,New York Knicks,137,115,Houston Rockets,usa/nba-2022-2023/new-york-knicks-houston-rockets-URtCnlP2/
23/Mar,Orlando Magic,111,106,New York Knicks,usa/nba-2022-2023/orlando-magic-new-york-knicks-bRQFM05t/
20/Mar,New York Knicks,134,140,Minnesota Timberwolves,usa/nba-2022-2023/new-york-knicks-minnesota-timberwolves-tSkXa4bQ/
18/Mar,New York Knicks,116,110,Denver Nuggets,usa/nba-2022-2023/new-york-knicks-denver-nuggets-23iVqh8S/
14/Mar,Portland Trail Blazers,107,123,New York Knicks,usa/nba-2022-2023/portland-trail-blazers-new-york-knicks-OUR7zTDH/
12/Mar,Los Angeles Lakers,108,112,New York Knicks,usa/nba-2022-2023/los-angeles-lakers-new-york-knicks-xrN4HYlk/
01/Mar,New York Knicks,142,118,Brooklyn Nets,usa/nba-2022-2023/new-york-knicks-brooklyn-nets-KAGT414j/
25/Feb,New York Knicks,128,106,New Orleans Pelicans,usa/nba-2022-2023/new-york-knicks-new-orleans-pelicans-veBkOUmE/
24/Feb,Washington Wizards,109,115,New York Knicks,usa/nba-2022-2023/washington-wizards-new-york-knicks-OI17Bi48/
13/Feb,New York Knicks,124,106,Brooklyn Nets,usa/nba-2022-2023/new-york-knicks-brooklyn-nets-4M61R0aU/
10/Feb,Philadelphia 76ers,119,108,New York Knicks,usa/nba-2022-2023/philadelphia-76ers-new-york-knicks-dGaX4nn0/
07/Feb,Orlando Magic,98,102,New York Knicks,usa/nba-2022-2023/orlando-magic-new-york-knicks-ClBn5zPo/
05/Feb,New York Knicks,108,97,Philadelphia 76ers,usa/nba-2022-2023/new-york-knicks-philadelphia-76ers-Cjpcp0mJ/
31/Jan,New York Knicks,123,129,Los Angeles Lakers,usa/nba-2022-2023/new-york-knicks-los-angeles-lakers-QHK7Ijb9/
28/Jan,Brooklyn Nets,122,115,New York Knicks,usa/nba-2022-2023/brooklyn-nets-new-york-knicks-nmkq72gt/
22/Jan,Toronto Raptors,125,116,New York Knicks,usa/nba-2022-2023/toronto-raptors-new-york-knicks-AJmD7Tpp/
18/Jan,New York Knicks,105,116,Washington Wizards,usa/nba-2022-2023/new-york-knicks-washington-wizards-jmhkBgYh/
16/Jan,New York Knicks,121,123,Toronto Raptors,usa/nba-2022-2023/new-york-knicks-toronto-raptors-px4YEBhA/
15/Jan,Detroit Pistons,104,117,New York Knicks,usa/nba-2022-2023/detroit-pistons-new-york-knicks-nZV51q5R/
13/Jan,Washington Wizards,108,112,New York Knicks,usa/nba-2022-2023/washington-wizards-new-york-knicks-MROAi8y3/
11/Jan,New York Knicks,119,113,Indiana Pacers,usa/nba-2022-2023/new-york-knicks-indiana-pacers-jDgLzvpC/
06/Jan,Toronto Raptors,108,112,New York Knicks,usa/nba-2022-2023/toronto-raptors-new-york-knicks-lM0K5bqn/
04/Jan,New York Knicks,117,114,San Antonio Spurs,usa/nba-2022-2023/new-york-knicks-san-antonio-spurs-Wr1XIg1C/
02/Jan,New York Knicks,102,83,Phoenix Suns,usa/nba-2022-2023/new-york-knicks-phoenix-suns-YDO6G0uE/
31/Dec,Houston Rockets,88,108,New York Knicks,usa/nba-2022-2023/houston-rockets-new-york-knicks-pU3T2sBE/
29/Dec,San Antonio Spurs,122,115,New York Knicks,usa/nba-2022-2023/san-antonio-spurs-new-york-knicks-I3qdTtKe/
27/Dec,Dallas Mavericks,126,121,New York Knicks,usa/nba-2022-2023/dallas-mavericks-new-york-knicks-IqmuyYL4/
25/Dec,New York Knicks,112,119,Philadelphia 76ers,usa/nba-2022-2023/new-york-knicks-philadelphia-76ers-lS1RPnd6/
21/Dec,New York Knicks,106,113,Toronto Raptors,usa/nba-2022-2023/new-york-knicks-toronto-raptors-hfVkjJqa/
20/Dec,New York Knicks,132,94,Golden State Warriors,usa/nba-2022-2023/new-york-knicks-golden-state-warriors-n1jZbJij/
18/Dec,Indiana Pacers,106,109,New York Knicks,usa/nba-2022-2023/indiana-pacers-new-york-knicks-tQGGf404/
03/Dec,New York Knicks,100,121,Dallas Mavericks,usa/nba-2022-2023/new-york-knicks-dallas-mavericks-IghBJyGj/
29/Nov,Detroit Pistons,110,140,New York Knicks,usa/nba-2022-2023/detroit-pistons-new-york-knicks-drIa3PPh/
25/Nov,New York Knicks,129,132,Portland Trail Blazers,usa/nba-2022-2023/new-york-knicks-portland-trail-blazers-lGyR0Bnc/
21/Nov,Oklahoma City Thunder,119,129,New York Knicks,usa/nba-2022-2023/oklahoma-city-thunder-new-york-knicks-K2pCm1Ct/
20/Nov,Phoenix Suns,116,95,New York Knicks,usa/nba-2022-2023/phoenix-suns-new-york-knicks-K22BItD6/
18/Nov,Golden State Warriors,111,101,New York Knicks,usa/nba-2022-2023/golden-state-warriors-new-york-knicks-KvKORpjK/
16/Nov,Denver Nuggets,103,106,New York Knicks,usa/nba-2022-2023/denver-nuggets-new-york-knicks-8lMAqGGT/
13/Nov,New York Knicks,135,145,Oklahoma City Thunder,usa/nba-2022-2023/new-york-knicks-oklahoma-city-thunder-8QwzuF7m/
11/Nov,New York Knicks,121,112,Detroit Pistons,usa/nba-2022-2023/new-york-knicks-detroit-pistons-S8cKppv9/
09/Nov,Brooklyn Nets,112,85,New York Knicks,usa/nba-2022-2023/brooklyn-nets-new-york-knicks-2eBfBqmj/
07/Nov,Minnesota Timberwolves,107,120,New York Knicks,usa/nba-2022-2023/minnesota-timberwolves-new-york-knicks-UwFp3neT/
04/Nov,Philadelphia 76ers,104,106,New York Knicks,usa/nba-2022-2023/philadelphia-76ers-new-york-knicks-YJghxJjD/
24/Oct,New York Knicks,115,102,Orlando Magic,usa/nba-2022-2023/new-york-knicks-orlando-magic-YNTucvAk/
21/Oct,New York Knicks,130,106,Detroit Pistons,usa/nba-2022-2023/new-york-knicks-detroit-pistons-0n5pwpJG/
14/Oct,New York Knicks,105,89,Washington Wizards,usa/nba-2022-2023/new-york-knicks-washington-wizards-UZ0oNCMs/
12/Oct,Indiana Pacers,109,100,New York Knicks,usa/nba-2022-2023/indiana-pacers-new-york-knicks-hE9JRhEQ/
07/Oct,New York Knicks,131,114,Indiana Pacers,usa/nba-2022-2023/new-york-knicks-indiana-pacers-AkKESYbK/
04/Oct,New York Knicks,117,96,Detroit Pistons,usa/nba-2022-2023/new-york-knicks-detroit-pistons-Q1YO5Bi7/
17/Jul,New York Knicks,77,85,Portland Trail Blazers,usa/nba-las-vegas-summer-league-2022/new-york-knicks-portland-trail-blazers-A7PqwKKG/
14/Jul,Orlando Magic,89,102,New York Knicks,usa/nba-las-vegas-summer-league-2022/orlando-magic-new-york-knicks-OKj7ovIP/
11/Jul,Portland Trail Blazers,88,77,New York Knicks,usa/nba-las-vegas-summer-league-2022/portland-trail-blazers-new-york-knicks-MHm0zghR/
08/Jul,New York Knicks,101,88,Golden State Warriors,usa/nba-las-vegas-summer-league-2022/new-york-knicks-golden-state-warriors-EgeVQQIo/
10/Apr,New York Knicks,105,94,Toronto Raptors,usa/nba-2021-2022/new-york-knicks-toronto-raptors-z5T1JkzJ/
08/Apr,Washington Wizards,92,114,New York Knicks,usa/nba-2021-2022/washington-wizards-new-york-knicks-b1NVGen1/
06/Apr,New York Knicks,98,110,Brooklyn Nets,usa/nba-2021-2022/new-york-knicks-brooklyn-nets-htKNMQIM/
03/Apr,Orlando Magic,88,118,New York Knicks,usa/nba-2021-2022/orlando-magic-new-york-knicks-QiL7elKN/
27/Mar,Detroit Pistons,102,104,New York Knicks,usa/nba-2021-2022/detroit-pistons-new-york-knicks-Ch7FDSvG/
18/Mar,New York Knicks,100,97,Washington Wizards,usa/nba-2021-2022/new-york-knicks-washington-wizards-6gyoq5CA/
16/Mar,New York Knicks,128,98,Portland Trail Blazers,usa/nba-2021-2022/new-york-knicks-portland-trail-blazers-b7d2Ymbh/
13/Mar,Brooklyn Nets,110,107,New York Knicks,usa/nba-2021-2022/brooklyn-nets-new-york-knicks-jPaJ3xg1/
09/Mar,Dallas Mavericks,77,107,New York Knicks,usa/nba-2021-2022/dallas-mavericks-new-york-knicks-bX3aegqp/
04/Mar,Phoenix Suns,115,114,New York Knicks,usa/nba-2021-2022/phoenix-suns-new-york-knicks-Y9EG9k31/
02/Mar,Philadelphia 76ers,123,108,New York Knicks,usa/nba-2021-2022/philadelphia-76ers-new-york-knicks-611pLO5o/
27/Feb,New York Knicks,109,125,Philadelphia 76ers,usa/nba-2021-2022/new-york-knicks-philadelphia-76ers-25AGjGuP/
16/Feb,New York Knicks,106,111,Brooklyn Nets,usa/nba-2021-2022/new-york-knicks-brooklyn-nets-C4m8TUyp/
14/Feb,New York Knicks,123,127,Oklahoma City Thunder,usa/nba-2021-2022/new-york-knicks-oklahoma-city-thunder-CKTpQeVi/
12/Feb,Portland Trail Blazers,112,103,New York Knicks,usa/nba-2021-2022/portland-trail-blazers-new-york-knicks-veop8N96/
10/Feb,Golden State Warriors,114,116,New York Knicks,usa/nba-2021-2022/golden-state-warriors-new-york-knicks-QiLAgOfD/
08/Feb,Denver Nuggets,132,115,New York Knicks,usa/nba-2021-2022/denver-nuggets-new-york-knicks-djhJpTBr/
05/Feb,Los Angeles Lakers,122,115,New York Knicks,usa/nba-2021-2022/los-angeles-lakers-new-york-knicks-dAjThWn5/
20/Jan,New York Knicks,91,102,New Orleans Pelicans,usa/nba-2021-2022/new-york-knicks-new-orleans-pelicans-dMnUH32i/
18/Jan,New York Knicks,110,112,Minnesota Timberwolves,usa/nba-2021-2022/new-york-knicks-minnesota-timberwolves-riOSaVt6/
12/Jan,New York Knicks,108,85,Dallas Mavericks,usa/nba-2021-2022/new-york-knicks-dallas-mavericks-Y5bISQFG/
10/Jan,New York Knicks,111,96,San Antonio Spurs,usa/nba-2021-2022/new-york-knicks-san-antonio-spurs-8r9vHTG4/
04/Jan,New York Knicks,104,94,Indiana Pacers,usa/nba-2021-2022/new-york-knicks-indiana-pacers-pQaK2Ivc/
02/Jan,Toronto Raptors,120,105,New York Knicks,usa/nba-2021-2022/toronto-raptors-new-york-knicks-Cl9kaD8o/
31/Dec,Oklahoma City Thunder,95,80,New York Knicks,usa/nba-2021-2022/oklahoma-city-thunder-new-york-knicks-hdYueXye/
29/Dec,Detroit Pistons,85,94,New York Knicks,usa/nba-2021-2022/detroit-pistons-new-york-knicks-2Vc61EsU/
28/Dec,Minnesota Timberwolves,88,96,New York Knicks,usa/nba-2021-2022/minnesota-timberwolves-new-york-knicks-GEBp6xTb/
23/Dec,New York Knicks,117,124,Washington Wizards,usa/nba-2021-2022/new-york-knicks-washington-wizards-vgU6PKUC/
21/Dec,New York Knicks,105,91,Detroit Pistons,usa/nba-2021-2022/new-york-knicks-detroit-pistons-CKkqXBWL/
16/Dec,Houston Rockets,103,116,New York Knicks,usa/nba-2021-2022/houston-rockets-new-york-knicks-0MPSb0Ku/
14/Dec,New York Knicks,96,105,Golden State Warriors,usa/nba-2021-2022/new-york-knicks-golden-state-warriors-U11Lbu3r/
10/Dec,Toronto Raptors,90,87,New York Knicks,usa/nba-2021-2022/toronto-raptors-new-york-knicks-vkEzHEbE/
08/Dec,Indiana Pacers,122,102,New York Knicks,usa/nba-2021-2022/indiana-pacers-new-york-knicks-IR9JRzxg/
07/Dec,San Antonio Spurs,109,121,New York Knicks,usa/nba-2021-2022/san-antonio-spurs-new-york-knicks-hpxcAZ6I/
04/Dec,New York Knicks,99,113,Denver Nuggets,usa/nba-2021-2022/new-york-knicks-denver-nuggets-lYfToaO0/
30/Nov,Brooklyn Nets,112,110,New York Knicks,usa/nba-2021-2022/brooklyn-nets-new-york-knicks-S2MNrZBi/
26/Nov,New York Knicks,97,118,Phoenix Suns,usa/nba-2021-2022/new-york-knicks-phoenix-suns-prw1wJIE/
23/Nov,New York Knicks,106,100,Los Angeles Lakers,usa/nba-2021-2022/new-york-knicks-los-angeles-lakers-YwblB0ZL/
20/Nov,New York Knicks,106,99,Houston Rockets,usa/nba-2021-2022/new-york-knicks-houston-rockets-bPNj6EiP/
17/Nov,New York Knicks,98,104,Orlando Magic,usa/nba-2021-2022/new-york-knicks-orlando-magic-jP7wtIwK/
15/Nov,New York Knicks,92,84,Indiana Pacers,usa/nba-2021-2022/new-york-knicks-indiana-pacers-KG5iVI9e/
08/Nov,Philadelphia 76ers,96,103,New York Knicks,usa/nba-2021-2022/philadelphia-76ers-new-york-knicks-hSfS3qFR/
03/Nov,Indiana Pacers,111,98,New York Knicks,usa/nba-2021-2022/indiana-pacers-new-york-knicks-Y92JMc5K/
01/Nov,New York Knicks,104,113,Toronto Raptors,usa/nba-2021-2022/new-york-knicks-toronto-raptors-W40U9WrT/
30/Oct,New Orleans Pelicans,117,123,New York Knicks,usa/nba-2021-2022/new-orleans-pelicans-new-york-knicks-Q5jVflGA/
26/Oct,New York Knicks,112,99,Philadelphia 76ers,usa/nba-2021-2022/new-york-knicks-philadelphia-76ers-vFBvHYX5/
24/Oct,New York Knicks,104,110,Orlando Magic,usa/nba-2021-2022/new-york-knicks-orlando-magic-l6fp7c4s/
22/Oct,Orlando Magic,96,121,New York Knicks,usa/nba-2021-2022/orlando-magic-new-york-knicks-vgtGwEMQ/
15/Oct,New York Knicks,115,113,Washington Wizards,usa/nba-2021-2022/new-york-knicks-washington-wizards-nJaheR01/
13/Oct,New York Knicks,108,100,Detroit Pistons,usa/nba-2021-2022/new-york-knicks-detroit-pistons-2g4CHHH3/
09/Oct,Washington Wizards,99,117,New York Knicks,usa/nba-2021-2022/washington-wizards-new-york-knicks-dGso1dXM/
05/Oct,New York Knicks,125,104,Indiana Pacers,usa/nba-2021-2022/new-york-knicks-indiana-pacers-8WM7mw3N/
13/Aug,Detroit Pistons,93,87,New York Knicks,usa/nba-las-vegas-summer-league-2021/detroit-pistons-new-york-knicks-YkxMT2vR/
11/Aug,Los Angeles Lakers,82,91,New York Knicks,usa/nba-las-vegas-summer-league-2021/los-angeles-lakers-new-york-knicks-GjqUVX3c/
09/Aug,New York Knicks,94,86,Indiana Pacers,usa/nba-las-vegas-summer-league-2021/new-york-knicks-indiana-pacers-GrZp3iT5/
08/Aug,New York Knicks,79,89,Toronto Raptors,usa/nba-las-vegas-summer-league-2021/new-york-knicks-toronto-raptors-ltRxeuwQ/
13/May,New York Knicks,102,98,San Antonio Spurs,usa/nba-2020-2021/new-york-knicks-san-antonio-spurs-nNRiEaoi/
11/May,Los Angeles Lakers,101,99,New York Knicks,usa/nba-2020-2021/los-angeles-lakers-new-york-knicks-QLvvq5p5/
07/May,Phoenix Suns,128,105,New York Knicks,usa/nba-2020-2021/phoenix-suns-new-york-knicks-4fG4DDfK/
05/May,Denver Nuggets,113,97,New York Knicks,usa/nba-2020-2021/denver-nuggets-new-york-knicks-vkladLJS/
02/May,Houston Rockets,97,122,New York Knicks,usa/nba-2020-2021/houston-rockets-new-york-knicks-CvE8I5yO/
26/Apr,New York Knicks,110,118,Phoenix Suns,usa/nba-2020-2021/new-york-knicks-phoenix-suns-bJEkm2OO/
24/Apr,New York Knicks,120,103,Toronto Raptors,usa/nba-2020-2021/new-york-knicks-toronto-raptors-SCPNIgE9/
18/Apr,New York Knicks,122,112,New Orleans Pelicans,usa/nba-2020-2021/new-york-knicks-new-orleans-pelicans-tQ4N5hIU/
16/Apr,Dallas Mavericks,109,117,New York Knicks,usa/nba-2020-2021/dallas-mavericks-new-york-knicks-KUbcDIJt/
14/Apr,New Orleans Pelicans,106,116,New York Knicks,usa/nba-2020-2021/new-orleans-pelicans-new-york-knicks-xY5oOuX5/
12/Apr,New York Knicks,111,96,Los Angeles Lakers,usa/nba-2020-2021/new-york-knicks-los-angeles-lakers-Qauwc3Y6/
11/Apr,New York Knicks,102,96,Toronto Raptors,usa/nba-2020-2021/new-york-knicks-toronto-raptors-6PsevhN3/
05/Apr,Brooklyn Nets,114,112,New York Knicks,usa/nba-2020-2021/brooklyn-nets-new-york-knicks-6ilEEDsJ/
03/Apr,Detroit Pistons,81,125,New York Knicks,usa/nba-2020-2021/detroit-pistons-new-york-knicks-6XicM4qS/
02/Apr,New York Knicks,86,99,Dallas Mavericks,usa/nba-2020-2021/new-york-knicks-dallas-mavericks-SSDK8oFS/
31/Mar,Minnesota Timberwolves,102,101,New York Knicks,usa/nba-2020-2021/minnesota-timberwolves-new-york-knicks-rHaYdlGG/
25/Mar,New York Knicks,106,102,Washington Wizards,usa/nba-2020-2021/new-york-knicks-washington-wizards-OGhiTcvM/
23/Mar,New York Knicks,131,113,Washington Wizards,usa/nba-2020-2021/new-york-knicks-washington-wizards-UyMsDolO/
21/Mar,New York Knicks,100,101,Philadelphia 76ers,usa/nba-2020-2021/new-york-knicks-philadelphia-76ers-Qq3e1lkC/
18/Mar,New York Knicks,94,93,Orlando Magic,usa/nba-2020-2021/new-york-knicks-orlando-magic-dUfVwfil/
16/Mar,Philadelphia 76ers,99,96,New York Knicks,usa/nba-2020-2021/philadelphia-76ers-new-york-knicks-YDtiKmw1/
15/Mar,Brooklyn Nets,117,112,New York Knicks,usa/nba-2020-2021/brooklyn-nets-new-york-knicks-faa0UX08/
13/Mar,Oklahoma City Thunder,97,119,New York Knicks,usa/nba-2020-2021/oklahoma-city-thunder-new-york-knicks-2kna1ZWL/
04/Mar,New York Knicks,114,104,Detroit Pistons,usa/nba-2020-2021/new-york-knicks-detroit-pistons-O8WtmGtr/
02/Mar,San Antonio Spurs,119,93,New York Knicks,usa/nba-2020-2021/san-antonio-spurs-new-york-knicks-romg0RN1/
28/Feb,Detroit Pistons,90,109,New York Knicks,usa/nba-2020-2021/detroit-pistons-new-york-knicks-zwwHbEnc/
27/Feb,New York Knicks,110,107,Indiana Pacers,usa/nba-2020-2021/new-york-knicks-indiana-pacers-fquleut5/
23/Feb,New York Knicks,106,114,Golden State Warriors,usa/nba-2020-2021/new-york-knicks-golden-state-warriors-ba0gI5rf/
21/Feb,New York Knicks,103,99,Minnesota Timberwolves,usa/nba-2020-2021/new-york-knicks-minnesota-timberwolves-CUlwQdp3/
17/Feb,Orlando Magic,107,89,New York Knicks,usa/nba-2020-2021/orlando-magic-new-york-knicks-O6ZSlqIu/
13/Feb,New York Knicks,121,99,Houston Rockets,usa/nba-2020-2021/new-york-knicks-houston-rockets-U7nNuoOR/
12/Feb,Washington Wizards,91,109,New York Knicks,usa/nba-2020-2021/washington-wizards-new-york-knicks-0SYzUmPF/
06/Feb,New York Knicks,110,99,Portland Trail Blazers,usa/nba-2020-2021/new-york-knicks-portland-trail-blazers-zkwVcPrK/
24/Jan,Portland Trail Blazers,116,113,New York Knicks,usa/nba-2020-2021/portland-trail-blazers-new-york-knicks-lxT5jSI3/
21/Jan,Golden State Warriors,104,119,New York Knicks,usa/nba-2020-2021/golden-state-warriors-new-york-knicks-0rBLNxq0/
18/Jan,New York Knicks,91,84,Orlando Magic,usa/nba-2020-2021/new-york-knicks-orlando-magic-d4eOKFBL/
13/Jan,New York Knicks,109,116,Brooklyn Nets,usa/nba-2020-2021/new-york-knicks-brooklyn-nets-j51m2AaP/
10/Jan,New York Knicks,89,114,Denver Nuggets,usa/nba-2020-2021/new-york-knicks-denver-nuggets-trErSxIe/
08/Jan,New York Knicks,89,101,Oklahoma City Thunder,usa/nba-2020-2021/new-york-knicks-oklahoma-city-thunder-WrT4QPti/
02/Jan,Indiana Pacers,102,106,New York Knicks,usa/nba-2020-2021/indiana-pacers-new-york-knicks-pddNpTB1/
31/Dec,Toronto Raptors,100,83,New York Knicks,usa/nba-2020-2021/toronto-raptors-new-york-knicks-hIouCqvB/
26/Dec,New York Knicks,89,109,Philadelphia 76ers,usa/nba-2020-2021/new-york-knicks-philadelphia-76ers-UqER1Ro0/
23/Dec,Indiana Pacers,121,107,New York Knicks,usa/nba-2020-2021/indiana-pacers-new-york-knicks-63r78x3F/
13/Dec,Detroit Pistons,99,91,New York Knicks,usa/nba-2020-2021/detroit-pistons-new-york-knicks-xA1PHHaM/
11/Dec,Detroit Pistons,84,90,New York Knicks,usa/nba-2020-2021/detroit-pistons-new-york-knicks-dznuKnPh/
10/Mar,Washington Wizards,122,115,New York Knicks,usa/nba-2019-2020/washington-wizards-new-york-knicks-zB0uxpJP/
08/Mar,New York Knicks,96,84,Detroit Pistons,usa/nba-2019-2020/new-york-knicks-detroit-pistons-Y3NET098/
06/Mar,New York Knicks,103,126,Oklahoma City Thunder,usa/nba-2019-2020/new-york-knicks-oklahoma-city-thunder-hC2sb9JN/
02/Mar,New York Knicks,125,123,Houston Rockets,usa/nba-2019-2020/new-york-knicks-houston-rockets-v5GYrwEJ/
27/Feb,Philadelphia 76ers,115,106,New York Knicks,usa/nba-2019-2020/philadelphia-76ers-new-york-knicks-SUMYH993/
24/Feb,Houston Rockets,123,112,New York Knicks,usa/nba-2019-2020/houston-rockets-new-york-knicks-IFZM74Ub/
21/Feb,New York Knicks,98,106,Indiana Pacers,usa/nba-2019-2020/new-york-knicks-indiana-pacers-nZgU1x28/
12/Feb,New York Knicks,96,114,Washington Wizards,usa/nba-2019-2020/new-york-knicks-washington-wizards-Wr5Dz039/
08/Feb,Detroit Pistons,92,95,New York Knicks,usa/nba-2019-2020/detroit-pistons-new-york-knicks-AykL9Wbg/
06/Feb,New York Knicks,105,103,Orlando Magic,usa/nba-2019-2020/new-york-knicks-orlando-magic-W8Wa4yND/
01/Feb,Indiana Pacers,85,92,New York Knicks,usa/nba-2019-2020/indiana-pacers-new-york-knicks-K8Brwv7H/
26/Jan,New York Knicks,110,97,Brooklyn Nets,usa/nba-2019-2020/new-york-knicks-brooklyn-nets-b30bgddM/
24/Jan,New York Knicks,112,118,Toronto Raptors,usa/nba-2019-2020/new-york-knicks-toronto-raptors-KSXeT2wg/
22/Jan,New York Knicks,92,100,Los Angeles Lakers,usa/nba-2019-2020/new-york-knicks-los-angeles-lakers-69Ldq0B0/
18/Jan,New York Knicks,87,90,Philadelphia 76ers,usa/nba-2019-2020/new-york-knicks-philadelphia-76ers-rZ88HjMj/
16/Jan,New York Knicks,98,121,Phoenix Suns,usa/nba-2019-2020/new-york-knicks-phoenix-suns-tpqfCepB/
10/Jan,New York Knicks,111,123,New Orleans Pelicans,usa/nba-2019-2020/new-york-knicks-new-orleans-pelicans-Y39puiJL/
07/Jan,Los Angeles Lakers,117,87,New York Knicks,usa/nba-2019-2020/los-angeles-lakers-new-york-knicks-tnnZSP8T/
03/Jan,Phoenix Suns,120,112,New York Knicks,usa/nba-2019-2020/phoenix-suns-new-york-knicks-nDIZ3IZ0/
01/Jan,New York Knicks,117,93,Portland Trail Blazers,usa/nba-2019-2020/new-york-knicks-portland-trail-blazers-6gL8a3rF/
28/Dec,Washington Wizards,100,107,New York Knicks,usa/nba-2019-2020/washington-wizards-new-york-knicks-GAawLeh2/
26/Dec,Brooklyn Nets,82,94,New York Knicks,usa/nba-2019-2020/brooklyn-nets-new-york-knicks-AkhDGt1G/
23/Dec,New York Knicks,115,121,Washington Wizards,usa/nba-2019-2020/new-york-knicks-washington-wizards-hYVwq2uo/
15/Dec,Denver Nuggets,111,105,New York Knicks,usa/nba-2019-2020/denver-nuggets-new-york-knicks-86JsL1i9/
11/Dec,Golden State Warriors,122,124,New York Knicks,usa/nba-2019-2020/golden-state-warriors-new-york-knicks-UJI37N5C/
10/Dec,Portland Trail Blazers,115,87,New York Knicks,usa/nba-2019-2020/portland-trail-blazers-new-york-knicks-UafMfpM6/
07/Dec,New York Knicks,103,104,Indiana Pacers,usa/nba-2019-2020/new-york-knicks-indiana-pacers-pzDymdOS/
05/Dec,New York Knicks,92,129,Denver Nuggets,usa/nba-2019-2020/new-york-knicks-denver-nuggets-tx7xv1ub/
29/Nov,New York Knicks,95,101,Philadelphia 76ers,usa/nba-2019-2020/new-york-knicks-philadelphia-76ers-lp9z16Qk/
27/Nov,Toronto Raptors,126,98,New York Knicks,usa/nba-2019-2020/toronto-raptors-new-york-knicks-QusUsJaF/
24/Nov,New York Knicks,101,103,Brooklyn Nets,usa/nba-2019-2020/new-york-knicks-brooklyn-nets-ITEBO6NK/
23/Nov,New York Knicks,104,111,San Antonio Spurs,usa/nba-2019-2020/new-york-knicks-san-antonio-spurs-MsV84oWl/
20/Nov,Philadelphia 76ers,109,104,New York Knicks,usa/nba-2019-2020/philadelphia-76ers-new-york-knicks-QDA60uZo/
14/Nov,New York Knicks,106,103,Dallas Mavericks,usa/nba-2019-2020/new-york-knicks-dallas-mavericks-Qgz4mEqM/
08/Nov,Dallas Mavericks,102,106,New York Knicks,usa/nba-2019-2020/dallas-mavericks-new-york-knicks-Kz6PAmtf/
06/Nov,Detroit Pistons,122,102,New York Knicks,usa/nba-2019-2020/detroit-pistons-new-york-knicks-n96DrVd1/
30/Oct,Orlando Magic,95,83,New York Knicks,usa/nba-2019-2020/orlando-magic-new-york-knicks-zk7hUJKg/
25/Oct,Brooklyn Nets,113,109,New York Knicks,usa/nba-2019-2020/brooklyn-nets-new-york-knicks-Y9GRli1p/
23/Oct,San Antonio Spurs,120,111,New York Knicks,usa/nba-2019-2020/san-antonio-spurs-new-york-knicks-ldNw0H9o/
18/Oct,New York Knicks,116,117,New Orleans Pelicans,usa/nba-2019-2020/new-york-knicks-new-orleans-pelicans-z7hmmXi8/
11/Oct,New York Knicks,99,115,Washington Wizards,usa/nba-2019-2020/new-york-knicks-washington-wizards-M3SDYXxF/
07/Oct,Washington Wizards,99,104,New York Knicks,usa/nba-2019-2020/washington-wizards-new-york-knicks-v7XFDW0k/
13/Jul,Washington Wizards,87,103,New York Knicks,usa/nba-las-vegas-summer-league-2019/washington-wizards-new-york-knicks-AeoxSoi6/
10/Jul,Los Angeles Lakers,96,117,New York Knicks,usa/nba-las-vegas-summer-league-2019/los-angeles-lakers-new-york-knicks-2P0gk9O3/
09/Jul,New York Knicks,73,85,Toronto Raptors,usa/nba-las-vegas-summer-league-2019/new-york-knicks-toronto-raptors-IaZLtxx1/
07/Jul,New York Knicks,100,105,Phoenix Suns,usa/nba-las-vegas-summer-league-2019/new-york-knicks-phoenix-suns-IcMN6VfU/
05/Jul,New York Knicks,74,80,New Orleans Pelicans,usa/nba-las-vegas-summer-league-2019/new-york-knicks-new-orleans-pelicans-MyWOadsm/
10/Apr,New York Knicks,89,115,Detroit Pistons,usa/nba-2018-2019/new-york-knicks-detroit-pistons-6FM8v1xh/
